Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC control, rep2","LEC control, rep3","LEC control, rep4","LEC control, rep5","LEC control, rep6","LEC KSHV 72h, rep1","LEC KSHV 72h, rep2","LEC KSHV 72h, rep3","LEC KSHV 72h, rep4","LEC KSHV 72h, rep5","LEC KSHV 72h, rep6"
10211,-0.21736,0.0012313,9.0460,9.1337,9.1364,9.0564,9.0792,9.2188,8.9604,8.8993,8.7872,8.8756,8.9047,8.9393
4191,-0.26856,0.0012313,9.4190,9.3530,9.3363,9.3357,9.3460,9.2514,8.9670,8.8947,9.1070,9.0644,9.2064,9.1905
25923,0.25033,0.0012616,8.5723,8.5691,8.4822,8.5426,8.5759,8.7397,8.8773,8.8934,8.9171,8.7407,8.7155,8.8397
102465445///60626,-0.21140,0.0012733,9.8672,9.8821,10.003,9.8279,9.9087,9.7760,9.7201,9.6588,9.6429,9.6331,9.6522,9.6892
56674,0.28802,0.0012749,9.3799,9.3027,9.3143,9.2531,9.2339,9.1407,9.7602,9.6539,9.5035,9.4036,9.5155,9.5160
10456,-0.34524,0.0012757,8.5046,8.7713,8.6487,8.5430,8.4344,8.8047,8.3697,8.3852,8.0805,8.2041,8.3759,8.2199
25970,-0.22594,0.0012768,8.2560,8.3500,8.1506,8.2018,8.1465,8.2300,7.9680,8.0104,7.9559,7.9888,7.9427,8.1135
8260,-0.19697,0.0012826,9.3252,9.2489,9.3142,9.3036,9.2133,9.3809,9.0984,9.0842,9.0834,9.1647,9.0725,9.1011
55308///11269,-0.24446,0.0012827,8.5271,8.6069,8.6292,8.4732,8.4141,8.4095,8.3068,8.3483,8.2810,8.2353,8.1560,8.2660
1340,-0.25501,0.0012919,10.435,10.522,10.561,10.388,10.378,10.259,10.139,10.252,10.112,10.106,10.225,10.180
7818,-0.28667,0.0012971,8.2297,8.1827,8.3262,8.1674,8.2825,8.0097,8.0351,7.9848,7.7902,7.8941,7.9736,7.8003
100616424///54930,-0.24388,0.0013013,8.5508,8.6651,8.6178,8.6285,8.5972,8.5363,8.3313,8.4063,8.4150,8.1676,8.3464,8.4659
64393,-0.44610,0.0013027,9.2146,8.9647,9.2880,8.9948,9.0073,8.9554,8.7461,8.7277,8.9250,8.3464,8.3792,8.6239
83877,0.26758,0.0013049,9.9685,10.011,9.8254,9.9168,9.9396,10.093,10.334,10.260,10.177,10.071,10.327,10.191
6944,-0.27785,0.0013128,9.7537,9.5017,9.5896,9.6901,9.6601,9.4677,9.3281,9.3028,9.1931,9.3067,9.4444,9.4206
51398,-0.25487,0.0013274,10.828,10.843,10.706,10.702,10.723,10.771,10.623,10.639,10.377,10.404,10.487,10.513
89845,0.21436,0.0013287,8.1351,8.1042,8.1962,7.9783,8.1256,8.0076,8.2951,8.2565,8.3236,8.3107,8.3469,8.3005
8625,-0.28435,0.0013315,9.3289,9.3556,9.2195,9.2638,9.1104,9.0375,8.9548,9.0867,8.9148,8.8442,8.8964,8.9127
100529262///53916,0.22361,0.0013340,8.4246,8.2976,8.3783,8.2659,8.2924,8.3107,8.5657,8.6520,8.5830,8.4320,8.4996,8.5788
92170,-0.31482,0.0013385,8.8082,8.6631,8.6506,8.5740,8.6707,8.3524,8.2515,8.2442,8.3477,8.1990,8.3941,8.3934
222223,-0.27490,0.0013441,9.2922,9.3303,9.2277,9.0659,9.1703,9.1509,8.9617,8.9780,9.0452,8.8344,8.7755,8.9931
6472,-0.30682,0.0013479,9.2466,8.8287,9.0812,9.1723,9.0907,9.0561,8.7778,8.6367,8.7014,8.7990,8.8496,8.8702
196883,-0.25874,0.0013525,8.9345,9.0883,9.0106,8.8611,8.7454,8.9498,8.6848,8.7398,8.7117,8.6041,8.6385,8.6584
39,-0.53743,0.0013530,9.3300,8.8420,8.9286,9.4310,9.4669,8.8327,8.7737,8.5897,8.7627,8.4712,8.5255,8.4838
24147,0.30174,0.0013544,9.5423,9.2323,9.4186,9.6389,9.3968,9.5424,9.7869,9.6889,9.8981,9.7442,9.6875,9.7761
9748,-0.23798,0.0013609,8.8615,8.7778,9.0257,8.9168,8.8505,8.8227,8.6008,8.5489,8.7218,8.7211,8.6238,8.6107
5600,0.23811,0.0013706,7.9629,7.9714,7.8431,7.7913,7.8061,7.8930,8.1605,8.1675,8.1889,7.9762,8.0697,8.1338
79004,-0.23622,0.0013732,10.229,10.226,10.248,10.207,10.148,9.9968,9.9046,10.024,9.9392,9.8996,9.8807,9.9898
29956,0.19217,0.0013732,10.577,10.521,10.583,10.645,10.516,10.577,10.711,10.722,10.801,10.740,10.785,10.813
25777,0.23690,0.0013751,9.0378,9.1353,9.3302,9.1859,9.1163,9.1614,9.3315,9.3323,9.4144,9.4503,9.4255,9.4344
84326,-0.22076,0.0013756,8.3141,8.4129,8.3608,8.3203,8.2854,8.2815,8.0992,8.1456,7.9835,8.0491,8.1791,8.1939
4696,-0.27861,0.0013767,10.089,9.8816,9.8878,9.8246,9.6637,9.9459,9.6324,9.6584,9.5720,9.5470,9.6181,9.5928
4001,-0.54599,0.0013794,8.6663,8.8779,9.0162,9.1334,9.1012,9.2369,8.4539,8.1379,8.1758,8.6364,8.8361,8.5158
10019,0.22598,0.0013839,10.071,10.080,10.126,10.136,10.190,10.033,10.256,10.250,10.466,10.384,10.345,10.291
85315,0.27838,0.0013906,8.0774,8.0349,8.0314,7.8851,7.8846,7.7469,8.3114,8.1678,8.2774,8.1661,8.1365,8.2714
6199,-0.26353,0.0014032,8.2164,8.0867,8.1992,8.1031,7.9276,7.9614,7.7624,7.7977,7.7624,7.8596,7.9217,7.8094
29090,-0.30349,0.0014085,8.1503,8.1519,8.1096,8.3217,8.2310,8.1145,7.9388,7.7962,7.7203,8.0614,8.0036,7.7379
2150,-0.75306,0.0014100,10.178,10.128,10.092,9.7809,9.7343,9.9855,9.2814,9.5960,9.7536,8.7154,8.6970,9.3361
57142,-0.20662,0.0014147,10.845,10.805,10.791,10.895,10.896,10.990,10.634,10.629,10.707,10.662,10.710,10.641
282809,0.30028,0.0014186,8.2167,8.2290,7.9425,8.0491,8.0560,7.8747,8.3221,8.2396,8.4542,8.3939,8.4351,8.3249
54538,0.34711,0.0014201,10.433,10.151,10.451,10.534,10.357,10.058,10.560,10.635,10.746,10.722,10.675,10.729
3576,-1.5708,0.0014302,11.006,10.853,10.949,11.414,11.365,11.112,10.543,9.8140,10.464,8.2980,8.3613,9.7943
643853///2720,0.34878,0.0014306,9.6321,9.6358,9.6309,9.5048,9.4947,9.2781,9.9278,9.9907,10.038,9.6734,9.7332,9.9056
3418,0.33859,0.0014319,8.1002,8.0889,8.1629,8.0909,7.8886,7.7330,8.3269,8.4131,8.4318,8.1943,8.2778,8.4519
9929,0.22593,0.0014343,9.6685,9.7594,9.8023,9.6049,9.5960,9.6144,9.9699,9.8121,9.9011,9.9137,9.8859,9.9184
123803,-0.26447,0.0014424,9.5502,9.4070,9.4117,9.3068,9.2853,9.2012,9.1084,9.1778,9.1168,8.9970,9.0920,9.0833
10401,-0.30466,0.0014464,8.4493,8.1289,8.4577,8.2949,8.2654,8.3008,7.9162,7.8367,8.1301,8.0238,8.0558,8.1065
3005,-0.43753,0.0014464,8.7408,8.8922,9.1250,8.9242,8.7114,9.2321,8.6485,8.6439,8.5866,8.2411,8.3599,8.5204
7358,-0.24241,0.0014508,9.5515,9.4093,9.4838,9.5815,9.6701,9.4220,9.3093,9.1837,9.2541,9.3173,9.3494,9.2501
11222,-0.26128,0.0014511,11.148,11.211,11.070,11.181,11.213,11.130,10.929,10.801,10.728,10.949,11.076,10.903
6903,0.22486,0.0014539,8.4533,8.5690,8.4863,8.5735,8.5408,8.6566,8.7851,8.6469,8.7433,8.8292,8.8442,8.7800
5805,0.32747,0.0014544,9.6733,9.6298,9.4411,9.8257,9.7706,9.7810,10.088,9.9569,9.8105,10.053,10.160,10.018
2771,0.42065,0.0014658,11.027,11.063,11.089,11.338,11.138,10.599,11.350,11.557,11.521,11.432,11.463,11.457
9184,-0.19733,0.0014749,8.4627,8.6034,8.5010,8.5575,8.5526,8.6001,8.3835,8.2713,8.3715,8.3465,8.3988,8.3215
25912,-0.22059,0.0014874,9.7533,9.7872,9.6694,9.8842,9.8506,9.7760,9.5720,9.4796,9.5073,9.5986,9.6426,9.5971
283638,-0.23059,0.0014877,9.1938,9.1067,9.1462,9.1501,9.0842,9.1076,9.0628,8.9241,8.8447,8.8793,8.9279,8.7661
692204///84798,-0.32278,0.0014912,8.5332,8.3598,8.7624,8.5036,8.4947,8.2474,8.1039,8.1249,8.1594,8.1263,8.2012,8.2487
11098,-0.23473,0.0014991,9.8010,9.8590,9.8773,9.8171,9.8537,9.7599,9.6466,9.7172,9.6286,9.5388,9.4219,9.6065
4704,-0.22598,0.0015040,10.196,10.128,10.145,10.307,10.188,10.078,9.9168,9.9033,9.8511,9.9977,10.006,10.012
2181,-0.20293,0.0015111,8.9993,8.9551,8.8619,8.8724,8.9172,8.8856,8.6752,8.6435,8.8147,8.7260,8.6894,8.7250
50636,0.22664,0.0015247,7.9790,8.1282,7.9135,8.0198,8.1074,8.0136,8.2595,8.3348,8.2093,8.2454,8.1570,8.3154
148479,-0.31281,0.0015252,9.0441,9.1068,9.0250,8.9000,8.8968,8.6279,8.6021,8.6844,8.6562,8.5960,8.5833,8.6018
6234,-0.18210,0.0015338,9.3282,9.4242,9.3367,9.3611,9.3518,9.3720,9.2433,9.1584,9.2242,9.1544,9.1471,9.1541
6015,-0.24234,0.0015438,9.3293,9.2997,9.3683,9.2347,9.1256,9.3697,9.0859,9.1502,9.0669,8.9519,8.9802,9.0382
9645,-0.25845,0.0015473,8.0214,8.0563,8.2020,8.2946,8.2277,8.2016,7.9033,7.8485,7.9994,7.9491,7.7856,7.9670
55716,0.20296,0.0015489,9.1161,8.9761,8.9112,8.9990,8.9875,9.0654,9.1941,9.2404,9.2277,9.1673,9.1840,9.2597
5931,-0.23869,0.0015518,10.505,10.450,10.492,10.508,10.560,10.256,10.255,10.194,10.210,10.176,10.294,10.210
6201,-0.18608,0.0015561,13.150,13.058,13.134,13.135,13.120,13.129,12.895,12.905,12.906,12.972,13.022,12.909
1855,-0.31737,0.0015725,8.6272,8.5659,8.4535,8.2526,8.4161,8.3922,8.1920,8.0340,7.9888,8.2274,8.2960,8.0651
553115,-0.27093,0.0015771,10.013,9.8629,10.036,9.9552,9.8472,9.6623,9.5915,9.6085,9.6737,9.5758,9.6355,9.6666
8140,0.45354,0.0015785,7.8904,7.7698,7.8671,8.1548,8.0246,7.8854,8.3902,8.0912,8.0992,8.5550,8.6866,8.4912
4296,0.26136,0.0015867,7.9161,7.9200,7.9185,7.8252,7.9074,7.6861,8.0136,8.0360,8.2417,8.0995,8.1094,8.2411
3190,-0.20191,0.0015867,11.983,12.047,11.982,12.110,12.101,12.024,11.792,11.774,11.799,11.895,11.903,11.873
1192,0.19861,0.0015957,12.402,12.324,12.401,12.479,12.450,12.394,12.582,12.551,12.574,12.638,12.702,12.596
10899,-0.21495,0.0016184,11.101,11.185,11.128,11.030,11.015,11.168,10.905,10.880,10.808,10.829,10.955,10.959
8636,-0.23711,0.0016266,8.8185,8.9752,8.9200,8.9400,8.7641,8.9149,8.6627,8.5855,8.5524,8.7127,8.7754,8.6216
1915,-0.18065,0.0016384,12.218,12.223,12.236,12.246,12.238,12.139,12.012,12.058,12.088,11.980,12.049,12.030
23384,-0.36428,0.0016623,8.8679,8.7483,8.8990,8.7146,8.7274,8.3251,8.4292,8.2332,8.4023,8.3000,8.3544,8.3775
22919,-0.17809,0.0016999,10.532,10.540,10.585,10.523,10.599,10.570,10.436,10.396,10.346,10.319,10.388,10.395
523,-0.29556,0.0017022,9.9314,10.014,10.079,9.7902,9.8673,9.6960,9.6532,9.6427,9.6999,9.4577,9.5579,9.5925
6990,0.31913,0.0017080,9.7924,9.8184,9.8424,9.6005,9.5529,9.4287,10.028,9.9821,9.8763,9.9771,10.098,9.9887
4179,0.28501,0.0017147,9.9177,9.8523,9.7975,9.7943,9.8432,10.005,10.168,10.246,10.333,9.9755,10.018,10.179
79038,-0.21981,0.0017344,9.3293,9.0729,9.2015,9.2918,9.2715,9.2323,9.0795,9.0152,8.9445,8.9893,9.0300,9.0219
84661///51072,-0.31229,0.0017409,9.0829,8.9381,9.0235,9.1185,9.1080,9.0823,8.6387,8.4913,8.7209,8.8210,8.9576,8.8500
51184,0.32655,0.0017450,8.5139,8.3749,8.2030,8.5982,8.5254,8.5755,8.6848,8.7619,8.6784,8.8215,8.9985,8.8051
162427,0.23913,0.0017565,9.2176,9.1642,9.3871,9.2630,9.2151,9.1567,9.4942,9.4653,9.6217,9.4670,9.3763,9.4139
140838,-0.21319,0.0017634,8.4077,8.5022,8.4246,8.5211,8.4866,8.3636,8.1385,8.2598,8.2188,8.1816,8.3297,8.2984
7289,-0.21923,0.0017727,8.4510,8.2702,8.3037,8.3483,8.2949,8.1642,8.1209,8.0743,8.1364,8.0805,8.0362,8.0686
22827,-0.24989,0.0017743,10.310,10.406,10.376,10.409,10.236,10.119,10.160,10.026,9.9940,10.026,10.098,10.052
7360,-0.27892,0.0017753,8.4402,8.5643,8.3188,8.2698,8.3978,8.4838,8.1649,8.1765,7.9881,8.0626,8.1027,8.3063
1316,0.21463,0.0017757,9.7483,9.7044,9.6763,9.6670,9.7058,9.5728,9.9179,9.9135,9.9963,9.7686,9.8545,9.9116
10672,0.23568,0.0017883,8.4377,8.4167,8.4380,8.4418,8.3905,8.3428,8.6784,8.5758,8.8319,8.6039,8.5141,8.6775
23513,-0.24388,0.0017907,8.1413,8.2400,8.2492,8.1760,8.3100,8.2674,7.8521,7.8530,8.0350,8.1075,8.0265,8.0465
55114,-0.34412,0.0017907,10.298,10.228,10.401,10.287,10.342,9.8346,9.9236,9.9068,9.8856,9.8490,9.8570,9.9041
138716,-0.24042,0.0017955,9.3732,9.3735,9.2289,9.2596,9.2161,9.3536,9.0511,9.0009,9.1025,8.9366,9.0519,9.2194
26133,-0.21747,0.0018021,8.8455,8.8008,8.7288,8.7506,8.5998,8.7326,8.5619,8.5673,8.5902,8.4636,8.5041,8.4662
377,0.20384,0.0018049,10.153,10.160,10.208,10.165,10.160,9.9745,10.352,10.374,10.353,10.307,10.345,10.312
284939///23542,0.27034,0.0018169,7.6794,7.9256,7.8394,7.9017,8.1011,7.8143,8.1234,8.1590,8.0781,8.1283,8.1995,8.1954
9403,0.31110,0.0018181,10.775,10.737,10.676,10.930,10.922,10.663,11.078,11.082,11.085,11.150,11.299,10.876
51070,-0.23349,0.0018207,9.4246,9.4957,9.4101,9.4245,9.3770,9.2469,9.2078,9.1983,9.0020,9.1676,9.2001,9.2021
100505495,0.20634,0.0018304,9.5633,9.5037,9.4847,9.5032,9.5551,9.5932,9.7245,9.7239,9.6405,9.6894,9.8508,9.8122
116068,0.48115,0.0018370,7.9625,7.3564,7.9049,8.1278,8.0731,7.8250,8.3070,8.1182,8.3732,8.4442,8.4811,8.4130
1196,-0.29867,0.0018553,9.1045,8.7547,8.8499,8.8610,8.8294,8.7113,8.3648,8.5251,8.5535,8.6044,8.6405,8.6306
23412,-0.20454,0.0018698,9.9654,10.008,9.9647,9.8452,10.006,9.9871,9.7934,9.8355,9.7206,9.6538,9.7684,9.7774
113174,-0.25999,0.0018747,8.4121,8.5837,8.3186,8.4838,8.6516,8.4001,8.1557,8.1233,8.2209,8.2360,8.2821,8.2720
10949,-0.31261,0.0018778,9.6308,9.4563,9.6282,9.3769,9.4243,9.2219,9.2418,9.2139,9.1603,8.9972,9.0657,9.1839
30836,0.22780,0.0018921,9.7612,9.8866,9.7968,9.9980,9.9266,9.9642,10.052,10.044,10.123,10.200,10.155,10.126
23176,-0.29683,0.0019053,8.6747,8.6739,8.8670,8.6061,8.4978,8.4614,8.3680,8.3563,8.4452,8.2722,8.1936,8.3645
55643,-0.24416,0.0019059,8.4372,8.5292,8.5707,8.3728,8.3616,8.3142,8.0714,8.1457,8.2773,8.1806,8.1857,8.2600
2191,0.38203,0.0019083,8.0630,7.9166,7.8277,7.7495,7.7179,7.5995,8.2334,8.4336,8.2346,7.9944,7.9965,8.2738
117246,-0.22320,0.0019090,8.9618,9.0162,9.0405,9.0206,8.9934,8.8430,8.7350,8.6904,8.6593,8.7615,8.8708,8.8194
118472,-0.21462,0.0019196,8.1805,8.2432,8.2678,8.2543,8.1414,8.4061,8.0778,8.0198,8.0172,8.0128,7.9915,8.0865
128322///10204,-0.25550,0.0019323,9.1683,9.3816,9.3351,9.4055,9.3830,9.2080,9.1188,9.0450,8.9304,9.1513,9.1341,8.9689
5050,-0.25496,0.0019364,8.5807,8.6462,8.6054,8.4751,8.4803,8.3145,8.2555,8.3687,8.2011,8.1971,8.2625,8.2875
23438,0.35335,0.0019430,8.1308,8.2517,8.2533,8.1220,8.1221,7.7021,8.4900,8.4850,8.4337,8.3246,8.4457,8.5231
729438,-0.28193,0.0019432,8.7661,8.5627,8.5672,8.6612,8.4138,8.6955,8.3131,8.3221,8.3788,8.3591,8.1523,8.4493
57801,0.46889,0.0019493,8.2442,7.7919,8.0690,7.8580,7.9675,7.7675,8.4263,8.6930,8.6918,8.1522,8.1739,8.3743
28974,-0.21118,0.0019540,10.728,10.759,10.708,10.702,10.602,10.566,10.518,10.507,10.464,10.355,10.486,10.468
51307,-0.26852,0.0019569,9.0791,9.0300,9.0466,9.0214,8.8355,8.9453,8.7725,8.7295,8.8630,8.6245,8.5478,8.8096
55270,0.36267,0.0019614,8.6119,8.3960,8.4324,8.6182,8.6568,8.5067,8.9326,8.5767,8.7613,9.0081,9.0859,9.0333
28964,-0.26024,0.0019660,9.0759,9.2520,9.3538,9.0935,9.0744,9.2537,8.9139,8.9633,8.7889,8.9818,8.9978,8.8961
10594,-0.30022,0.0019700,10.135,9.9623,10.218,10.191,10.057,9.8397,9.6616,9.6331,9.8372,9.8601,9.7924,9.8181
91300,0.23569,0.0019712,9.8469,9.7996,9.7731,9.8923,9.7047,9.6049,10.015,9.9973,10.006,9.9400,9.9621,10.115
1305,-0.36472,0.0019722,8.8610,8.8116,8.8109,9.0909,9.1108,9.1928,8.5763,8.5002,8.4265,8.7533,8.8040,8.6294
84823,-0.55578,0.0019724,9.5854,9.1391,9.6268,9.7413,9.7716,9.0657,8.7644,8.6951,8.9160,9.2229,9.0592,8.9375
3655,0.22291,0.0019924,10.070,9.9666,10.074,10.017,10.067,10.199,10.296,10.191,10.405,10.291,10.324,10.225
6119,-0.29789,0.0019985,8.8478,8.9907,8.7541,8.9268,8.9300,9.1199,8.6250,8.5584,8.4313,8.6950,8.7503,8.7220
10155,-0.30258,0.0020055,10.536,10.328,10.515,10.739,10.449,10.351,10.062,10.093,10.234,10.310,10.234,10.168
23212,-0.36075,0.0020067,9.4170,9.6634,9.5664,9.6149,9.6908,9.4800,9.2376,9.1458,9.0091,9.3873,9.4786,9.0096
5819,-0.21236,0.0020158,8.4794,8.4172,8.5236,8.5528,8.4810,8.6686,8.2473,8.3564,8.3167,8.2667,8.2977,8.3638
11261,-0.23604,0.0020279,9.7593,9.6951,9.7798,9.8599,9.8109,9.8155,9.5750,9.6829,9.6261,9.4439,9.4047,9.5717
9475,0.24634,0.0020336,8.4837,8.5235,8.4290,8.4485,8.5430,8.5719,8.7397,8.7749,8.9200,8.6413,8.5939,8.8080
2665,-0.21384,0.0020414,11.648,11.753,11.732,11.599,11.620,11.758,11.566,11.512,11.479,11.358,11.441,11.472
6428,-0.27821,0.0020439,8.5961,8.6575,8.5209,8.4323,8.3909,8.5635,8.3804,8.2334,8.3441,8.0709,8.1467,8.3162
10848,-0.28424,0.0020494,8.3652,8.1856,8.3524,8.4486,8.1756,8.3790,7.8392,7.9765,8.0511,8.1923,8.0891,8.0529
5738,-0.57782,0.0020503,9.9360,9.9329,10.102,9.6432,9.7234,9.4286,9.3305,9.4736,9.4994,8.9004,8.8098,9.2855
83787,-0.18215,0.0020527,8.1568,8.1367,8.1588,8.0848,8.1319,8.0588,7.8615,7.9486,7.9299,7.9589,7.9230,8.0130
27238,-0.26550,0.0020721,8.6886,8.8577,8.6118,8.6176,8.8031,8.4885,8.4176,8.4665,8.3211,8.3775,8.4168,8.4747
4495,-0.32320,0.0020726,9.1363,9.3248,9.4267,9.3606,9.3780,9.2087,9.0890,8.9104,8.6926,9.0883,9.1013,9.0143
353116,-0.24825,0.0020783,8.6926,8.8405,8.7612,8.6116,8.7228,8.6040,8.3355,8.5876,8.4333,8.3670,8.4907,8.5291
5939,-0.23508,0.0020851,8.1858,8.0283,8.0991,8.1675,8.1280,8.3346,7.9223,7.9266,8.0014,7.8955,7.8194,7.9677
728658///644511///26819///26818///26817///26816///23521,-0.18849,0.0020903,13.494,13.562,13.511,13.609,13.619,13.478,13.304,13.364,13.341,13.396,13.409,13.328
5954,-0.21326,0.0021022,10.735,10.616,10.619,10.696,10.641,10.522,10.452,10.393,10.544,10.403,10.344,10.415
116541,-0.24714,0.0021036,9.5313,9.5632,9.4627,9.7025,9.6090,9.5403,9.3288,9.2449,9.1974,9.4081,9.4727,9.2743
593,-0.21467,0.0021078,8.4865,8.5778,8.5231,8.4924,8.3942,8.4155,8.2777,8.4104,8.2240,8.2461,8.1954,8.2478
9318,-0.20720,0.0021142,8.7708,8.6855,8.8390,8.8858,8.6973,8.7193,8.5861,8.4802,8.5603,8.5929,8.5292,8.6056
79161,0.34407,0.0021142,8.5569,8.4147,8.2564,8.5113,8.4296,8.0033,8.6634,8.7277,8.6540,8.6853,8.8037,8.7026
3276,-0.30248,0.0021241,8.8075,8.7869,9.0153,8.9197,8.8843,8.7912,8.5968,8.6935,8.4787,8.6576,8.6702,8.2933
26003,-0.30525,0.0021241,10.059,10.104,10.158,9.9971,10.013,9.7050,9.7962,9.7511,9.7591,9.5651,9.6416,9.6913
51232,-0.31244,0.0021278,11.616,11.826,11.691,11.961,12.002,12.036,11.548,11.553,11.485,11.580,11.642,11.451
4694,-0.21217,0.0021287,11.348,11.198,11.170,11.278,11.198,11.152,11.073,10.950,10.954,10.982,11.110,11.003
9094,0.24421,0.0021377,8.1391,8.2845,8.1034,8.0785,8.0402,8.1234,8.2416,8.4560,8.4750,8.4089,8.2613,8.3915
332,-0.31567,0.0021515,8.0991,8.1305,8.1964,8.3857,8.3490,8.4696,8.0535,7.8211,7.8042,8.0012,8.0634,7.9929
3927,-0.19632,0.0021589,11.415,11.302,11.397,11.516,11.481,11.455,11.224,11.231,11.298,11.198,11.230,11.207
1459,-0.28226,0.0021616,8.9885,8.9907,8.9788,8.7993,8.7523,8.6759,8.6000,8.5954,8.7175,8.5407,8.4606,8.5777
1176,-0.20272,0.0021619,11.341,11.335,11.271,11.414,11.382,11.379,11.216,11.187,11.023,11.149,11.219,11.112
79643,-0.28525,0.0021619,8.4608,8.4276,8.5242,8.1617,8.3437,8.2838,8.0623,8.2737,8.0798,8.0105,7.9995,8.0645
8216,-0.18910,0.0021635,8.6121,8.5763,8.6196,8.6711,8.5853,8.6504,8.4569,8.4970,8.3954,8.3284,8.4097,8.4929
26511,-0.24986,0.0021859,10.067,9.9564,9.8933,9.9353,9.9169,9.8185,9.6061,9.5514,9.6231,9.6986,9.8321,9.7771
27246,0.17667,0.0022022,8.2859,8.1895,8.2221,8.2725,8.2229,8.2113,8.3582,8.3760,8.4158,8.4150,8.4084,8.4908
29941,-0.26274,0.0022216,8.8242,8.5650,8.8664,8.6720,8.6559,8.5133,8.4117,8.3966,8.3573,8.4644,8.4843,8.4060
10921,-0.19921,0.0022224,9.8421,9.9652,9.8815,9.9308,9.8710,9.8408,9.6937,9.6091,9.6026,9.7058,9.7772,9.7477
6625,-0.21349,0.0022224,8.2473,8.3437,8.3722,8.3288,8.2531,8.2134,8.1158,8.1843,8.0798,7.9693,8.1228,8.0057
146909,-0.71068,0.0022224,7.8961,8.5448,8.1084,8.6717,8.7396,8.6664,7.6025,7.2227,7.6202,8.1910,7.9207,7.8059
664709///3178,-0.17123,0.0022402,13.215,13.223,13.302,13.300,13.284,13.288,13.114,13.123,13.089,13.037,13.095,13.126
11328,0.32296,0.0022402,9.9214,10.055,10.077,9.8581,9.8480,9.7317,10.328,10.384,10.359,10.020,10.120,10.218
5073,0.25516,0.0022446,8.1930,8.3197,8.3091,8.3994,8.2371,8.0957,8.4948,8.4289,8.6887,8.5021,8.4552,8.5153
729533///728833///653820///554282,-0.48848,0.0022534,8.5020,8.3726,8.2150,8.7828,8.6743,8.3621,7.9426,7.7098,7.7191,8.2008,8.2332,8.1724
1997,-0.33615,0.0022543,9.4433,9.3435,9.4429,9.2585,9.2169,9.3339,9.1882,9.1431,9.1529,8.7782,8.7960,8.9638
1147,0.27277,0.0022557,7.9399,7.7592,7.8701,8.0943,7.9267,7.7903,8.1868,8.0082,8.2309,8.3019,8.1362,8.1531
51542,-0.31056,0.0022557,8.3737,8.1893,8.3324,8.2261,8.2261,7.9284,8.0098,7.7698,7.9471,7.9772,7.7786,7.9299
100996939///84992,-0.21621,0.0022562,9.6383,9.5526,9.6004,9.6597,9.5034,9.4000,9.3322,9.4181,9.3340,9.3174,9.3570,9.2985
8896,-0.19617,0.0022670,8.6592,8.6048,8.6055,8.5666,8.5848,8.4988,8.4580,8.3868,8.3483,8.3765,8.4726,8.3005
56672,0.23258,0.0022707,8.7187,8.4414,8.5447,8.5786,8.6561,8.5534,8.8390,8.8207,8.7334,8.7197,8.8860,8.8897
2992,-0.18879,0.0022780,10.912,10.999,11.000,10.982,10.905,10.868,10.743,10.781,10.732,10.681,10.765,10.831
11321,-0.18042,0.0022790,10.004,10.062,10.086,10.043,10.098,10.028,9.9447,9.9169,9.8151,9.8068,9.8682,9.8855
619569///1933,-0.28502,0.0022793,12.838,12.764,12.806,12.822,12.814,12.477,12.462,12.430,12.330,12.508,12.615,12.466
5932,-0.24713,0.0022793,8.5333,8.3260,8.5074,8.2969,8.3138,8.3429,8.1227,8.0042,8.1205,8.2615,8.1622,8.1666
93343,0.25511,0.0022965,8.9955,8.7861,9.1555,8.9811,9.0083,8.9726,9.2054,9.1793,9.2893,9.1308,9.2908,9.3342
293,-0.27983,0.0023182,12.671,12.613,12.620,12.594,12.483,12.305,12.305,12.345,12.337,12.123,12.181,12.316
101060275///100288332///100132247///728888///613037///440345///23117,-0.53966,0.0023184,8.5884,8.5577,8.6107,8.2413,8.2759,7.7377,7.8375,7.8868,7.9891,7.7094,7.6220,7.7290
54994,-0.25717,0.0023260,9.0427,8.9705,9.0110,8.9795,8.9424,8.7733,8.7965,8.7563,8.7159,8.5170,8.6173,8.7734
81544,0.22141,0.0023384,8.0008,7.9923,7.9972,7.8539,7.9898,7.9839,8.1477,8.2150,8.3042,8.1341,8.0577,8.2877
51639,-0.20791,0.0023401,8.1858,8.0983,8.0106,8.0638,7.9824,8.0473,7.8392,7.8376,7.7718,7.8316,7.9670,7.8934
728658///26819///26818///26817///26816///23521,-0.18610,0.0023410,13.939,13.932,13.994,13.941,13.900,13.785,13.719,13.750,13.700,13.735,13.719,13.752
2149,0.34251,0.0023479,9.1851,9.2656,9.1313,9.2971,9.2173,9.0465,9.5875,9.5712,9.8625,9.3255,9.3668,9.4845
23450,-0.24440,0.0023509,8.2475,8.4152,8.3363,8.2917,8.2029,8.1256,8.0099,7.9390,7.9276,8.1306,8.0314,8.1142
5328,0.47309,0.0023522,8.9584,8.7091,8.8286,9.2277,9.1662,9.5589,9.5039,9.4956,9.5356,9.5368,9.5832,9.6323
285877,0.24921,0.0023633,7.6825,7.7775,7.7710,7.8885,7.9719,7.7918,8.1010,7.9848,7.9255,8.1494,8.0616,8.1562
286495///7267,-0.52246,0.0023641,8.7851,8.5235,8.7024,8.4169,8.4597,8.0445,7.9342,8.0465,8.2596,7.6999,7.7023,8.1548
