Gene ID/title,logFC,adj.P.Val,"LEC control, rep1","LEC KSHV 72h, rep1","LEC control, rep2","LEC KSHV 72h, rep2","LEC control, rep3","LEC KSHV 72h, rep3","LEC control, rep4","LEC KSHV 72h, rep4","LEC control, rep5","LEC KSHV 72h, rep5","LEC control, rep6","LEC KSHV 72h, rep6"
6240,-0.34897,0.00012895,9.1832,8.9535,9.1721,8.8187,9.2506,8.8451,9.3003,9.0107,9.3709,9.0615,9.3938,8.8877
2885,0.27506,0.00013073,8.7421,8.9015,8.6986,8.9597,8.6809,9.0462,8.8225,9.0424,8.7373,9.0305,8.7292,9.0806
83540,-1.0059,0.00013382,8.6827,7.5268,8.2848,7.0118,8.2217,7.5342,8.9990,8.0223,8.6177,7.9786,8.8911,7.5876
100287171///375260,-0.33808,0.00013410,8.3996,7.9460,8.2439,8.0017,8.4453,7.9398,8.1917,7.9339,8.1875,7.9331,8.1720,7.8570
100422899///100422832///27113,-0.36083,0.00013510,8.4683,8.0117,8.2763,7.9895,8.4521,7.8997,8.4273,8.0008,8.1333,7.9933,8.2475,7.9448
55351,-0.24039,0.00013510,9.0901,8.8296,9.1127,8.8520,9.0829,8.8402,9.0407,8.8173,9.0291,8.7821,8.9993,8.7912
204,-0.23174,0.00013581,8.1943,7.9641,8.1576,7.9645,8.1688,7.8940,8.2250,7.9655,8.1517,7.9626,8.2024,7.9587
100529264///112398,-0.25970,0.00013785,9.5213,9.2419,9.5247,9.2392,9.5371,9.2199,9.5278,9.2750,9.3875,9.2339,9.4385,9.1689
645455///9859,-0.31760,0.00013943,9.3091,8.9606,9.3312,8.9035,9.2418,9.1285,9.3826,9.0641,9.3056,9.0071,9.4756,9.0764
9768,-0.44536,0.00013988,9.1345,8.7675,9.1600,8.5871,9.0885,8.7129,9.4132,8.8515,9.4117,8.9457,9.1278,8.7987
5694,-0.30819,0.00014073,11.282,10.906,11.220,10.876,11.228,10.814,11.318,10.991,11.293,11.059,11.186,11.034
5530,-0.43280,0.00014163,9.8729,9.2916,9.6377,9.2733,9.8955,9.3704,9.5482,9.1792,9.5313,9.1129,9.5954,9.2569
7155,-0.29443,0.00014199,9.4410,9.1911,9.5672,9.0733,9.5203,9.2297,9.4495,9.1177,9.4665,9.1795,9.3408,9.2274
66008,0.34851,0.00014403,8.5400,8.9487,8.3013,8.9385,8.5646,8.8789,8.6198,8.8563,8.5335,8.8199,8.6676,8.8756
51330,-0.57941,0.00014403,10.606,10.210,10.668,9.9759,10.626,9.9007,10.941,10.378,10.829,10.459,10.936,10.206
10985,-0.30293,0.00014425,8.4799,8.1522,8.4466,8.0600,8.4743,8.1571,8.3386,8.1617,8.2676,8.0799,8.5129,8.0914
389,0.28187,0.00014446,8.9023,9.2173,8.8589,9.2924,9.0027,9.2828,9.0727,9.2735,8.9670,9.2228,9.0565,9.2626
5962,0.30655,0.00014547,8.2455,8.5274,8.1527,8.5883,8.1347,8.5874,8.2332,8.4134,8.1102,8.3829,8.2623,8.4785
64976,-0.27026,0.00014664,9.1892,8.8594,9.1391,8.8265,9.0486,8.7464,9.1389,8.8505,9.0866,8.9274,9.0511,8.8219
1371,0.45853,0.00014998,8.4898,8.9410,8.2839,8.8669,8.6128,8.9124,8.6497,9.0763,8.6811,9.1564,8.3585,8.8740
8793,-0.39116,0.00015013,8.3366,7.8571,8.4612,7.8749,8.3450,7.8547,8.0537,7.8770,8.0842,7.8225,8.2758,7.9233
1141,-0.37558,0.00015087,8.0893,7.8802,8.3643,7.9159,8.2435,7.7314,8.2715,7.7641,8.1441,8.0068,8.1564,7.7174
3692,-0.30435,0.00015113,10.750,10.434,10.610,10.362,10.610,10.244,10.704,10.401,10.776,10.485,10.667,10.365
80895,-0.31119,0.00015127,8.7214,8.4357,8.8637,8.3344,8.7442,8.4322,8.8268,8.4673,8.7487,8.4571,8.7151,8.6261
10898,-0.41941,0.00015305,9.0631,8.7642,9.1589,8.6460,9.2791,8.5964,9.1967,8.6184,8.9472,8.5964,8.8445,8.7517
10120,-0.30988,0.00015411,9.1867,8.8147,9.2840,8.8583,9.1847,8.9463,9.1847,8.8050,9.0460,8.7598,9.0793,8.9220
7430,-0.32435,0.00015429,8.4950,8.3140,8.5662,8.3580,8.5610,8.2094,8.7099,8.3220,8.6770,8.2450,8.7623,8.3769
4513,0.23392,0.00015436,13.817,14.075,13.825,14.133,13.894,14.123,13.837,14.037,13.856,14.053,13.861,14.073
8667,-0.52581,0.00015463,8.6507,7.7458,8.1269,7.5993,8.1482,7.6921,8.2840,7.6523,8.2377,7.7329,8.0642,7.9344
7405,-0.43284,0.00015601,8.9766,8.3898,8.8638,8.3397,8.8413,8.4435,8.7403,8.2000,8.6227,8.2545,8.5264,8.3465
51078,-0.29894,0.00015890,8.7837,8.3378,8.6712,8.3399,8.6311,8.3554,8.6701,8.2890,8.5678,8.3514,8.4830,8.3398
26009,-0.33011,0.00015963,8.5315,8.2432,8.3843,8.0494,8.6708,8.1434,8.3789,8.1909,8.4908,8.1486,8.4981,8.1983
56616,-0.30430,0.00015986,9.9172,9.7145,10.127,9.6616,9.9378,9.5838,9.9655,9.7034,9.9962,9.8189,10.044,9.6794
23643,0.54646,0.00016312,9.4414,9.9178,9.4077,9.7545,9.2465,9.6981,9.5149,10.129,9.3576,10.313,9.5231,9.9569
7381,-0.23453,0.00016328,8.9390,8.6695,8.9090,8.6719,8.9177,8.6583,8.9743,8.6753,8.8722,8.7070,8.8433,8.6662
5577,-0.38717,0.00016399,9.8586,9.5249,9.7450,9.5635,9.8505,9.6385,10.074,9.4713,10.051,9.5529,10.116,9.6212
11267,-0.26397,0.00016406,9.7524,9.4481,9.6475,9.4516,9.6972,9.3161,9.7622,9.4450,9.6885,9.4900,9.6844,9.4977
26499,0.37983,0.00016481,9.1990,9.6664,9.1073,9.4916,9.1635,9.4507,9.1781,9.7001,9.2658,9.7596,9.3288,9.4532
27018,-0.31376,0.00016541,12.935,12.701,12.969,12.743,12.982,12.652,12.858,12.465,12.917,12.514,12.925,12.629
11253,0.30618,0.00016556,8.7648,8.9473,8.6172,8.9711,8.5991,8.9431,8.6170,8.8031,8.5741,8.8960,8.4746,8.9233
22928,0.34412,0.00016704,8.8607,8.9938,8.6395,8.9703,8.7021,8.9789,8.6569,8.9954,8.6898,9.0387,8.4642,9.1008
100653247///56940,0.30485,0.00016704,8.8408,8.9543,8.7246,9.0259,8.7142,9.1089,8.6889,9.0049,8.6452,8.9232,8.5710,8.9968
4144,-0.27584,0.00016705,9.6154,9.3556,9.5661,9.3567,9.5732,9.2083,9.4971,9.2293,9.4932,9.2144,9.6033,9.3289
6228,-0.25173,0.00016733,11.210,10.851,11.191,10.824,11.092,10.922,11.101,10.937,11.097,10.918,11.159,10.888
25934,-0.41140,0.00016801,9.6003,9.1068,9.1920,9.0229,9.5640,9.1530,9.6754,9.0478,9.5322,9.0799,9.4916,9.1768
57409,0.31854,0.00016838,8.0726,8.2609,8.0393,8.3568,8.0008,8.3664,8.0286,8.3186,7.9167,8.1836,7.8064,8.2893
23451,-0.29202,0.00016889,9.3328,9.1182,9.3741,9.0337,9.3368,9.0878,9.2561,9.0061,9.3197,9.0781,9.5320,9.0754
1051,0.34083,0.00016889,9.0926,9.4613,9.1706,9.3621,8.8568,9.3682,9.1125,9.4018,9.1020,9.5515,9.1174,9.3519
55726,-0.50028,0.00016889,9.8594,9.0117,9.5533,9.0047,9.5323,9.1431,9.8570,9.3524,9.7851,9.2851,9.4778,9.2664
55760,0.46456,0.00016964,9.1430,9.6609,8.6613,9.5128,9.1634,9.4963,9.0754,9.4236,9.1302,9.4181,9.0684,9.5174
100526831///100526830///445329///6818,-0.49450,0.00017024,8.5320,7.6198,8.5035,7.7807,8.3796,7.8615,8.1307,7.7536,8.1290,7.9586,8.1343,7.8680
23625,0.33721,0.00017180,9.7283,9.9003,9.6154,10.042,9.7041,10.047,9.6327,9.8402,9.4868,9.8706,9.5305,10.021
94163///26811///6202,-0.27882,0.00017196,12.731,12.401,12.723,12.399,12.711,12.510,12.803,12.565,12.799,12.580,12.810,12.448
10856,-0.32662,0.00017207,8.6312,8.3576,8.6589,8.3327,8.6589,8.3023,8.8237,8.4304,8.7599,8.5596,8.8178,8.4082
203068,-0.30126,0.00017292,12.698,12.532,12.790,12.374,12.760,12.385,12.842,12.562,12.781,12.572,12.880,12.518
9474,-0.25604,0.00017515,8.4583,8.1476,8.3018,8.0278,8.3727,8.1421,8.3881,8.1183,8.3841,8.0982,8.3118,8.1466
4924,0.49638,0.00017561,9.5173,10.053,9.5489,10.148,9.6567,10.055,9.5141,9.7512,9.4471,9.8748,9.1401,9.9208
5476,0.48195,0.00017675,10.729,10.991,10.356,11.126,10.647,11.183,10.502,10.763,10.445,10.849,10.376,11.034
51367,-0.43122,0.00017954,9.1422,8.6801,8.9196,8.6435,8.9502,8.5720,9.1539,8.5635,8.9930,8.7873,9.3772,8.7023
64083,0.38696,0.00018039,10.045,10.457,9.8411,10.438,10.108,10.629,10.265,10.427,10.109,10.409,10.180,10.510
8704,-0.38881,0.00018546,8.3402,7.8028,8.2651,7.9993,8.4478,8.0018,8.5126,8.0859,8.3055,7.8393,8.1572,7.9665
201725///54543,-0.26982,0.00018621,11.891,11.661,11.878,11.613,11.841,11.488,11.827,11.476,11.866,11.640,11.792,11.598
6165,-0.28308,0.00018659,8.7795,8.4260,8.8881,8.5220,8.7184,8.4527,8.6858,8.4844,8.7615,8.5063,8.6503,8.3936
57470,-0.25656,0.00018731,10.439,10.214,10.489,10.245,10.500,10.197,10.475,10.171,10.423,10.099,10.346,10.205
27244,-0.42108,0.00018770,8.9904,8.3554,8.8297,8.3077,8.9144,8.4691,8.9509,8.4469,8.9510,8.5762,8.5658,8.5204
3837,-0.32324,0.00018951,10.091,9.7253,9.8658,9.5961,10.086,9.7286,10.157,9.8042,10.096,9.8050,10.051,9.7479
101928625///9412,-0.32990,0.00018958,8.7707,8.2426,8.6789,8.2580,8.5538,8.3161,8.7731,8.4507,8.6389,8.4782,8.7104,8.4008
10296,-0.31587,0.00018963,9.5778,9.0894,9.4217,9.0010,9.3408,9.1009,9.3521,9.0308,9.3489,9.1597,9.2694,9.0336
8560,0.36263,0.00019267,10.186,10.518,10.111,10.506,10.159,10.590,10.127,10.333,10.089,10.369,9.8681,10.400
5708,-0.29640,0.00019313,11.008,10.768,11.046,10.672,11.123,10.732,11.149,10.916,11.159,10.850,11.040,10.807
4836,-0.24600,0.00019547,8.1681,7.9942,8.1405,7.8362,8.2167,7.9685,8.2138,7.9620,8.2229,7.9318,8.1427,7.9361
501,-0.41967,0.00019631,8.2343,7.9132,8.2425,7.8941,8.2335,7.8716,8.2946,7.6151,8.2889,7.6216,7.9509,7.8110
92745,-0.67040,0.00019631,8.4932,7.7161,8.3555,7.5509,8.3528,7.7614,8.7041,8.0628,8.6431,8.3008,8.7958,7.9303
80256,0.32469,0.00019703,8.5348,8.8078,8.4885,8.7901,8.4845,9.0501,8.5910,8.7385,8.5738,8.7983,8.4116,8.8475
9646,-0.33776,0.00019960,9.8677,9.3661,9.6679,9.2448,9.5658,9.4255,9.8263,9.4051,9.7258,9.3875,9.6058,9.4037
64761,-0.57815,0.00020189,9.0690,8.3259,8.9211,8.4179,9.1818,8.6115,8.9472,8.1009,8.7840,8.1758,8.5904,8.3926
102466757///9862,-0.30721,0.00020344,8.5028,8.1392,8.4466,8.1173,8.5453,8.2987,8.5220,8.0950,8.3575,8.0896,8.4919,8.2831
92579,0.30891,0.00020353,9.5673,9.8974,9.5907,9.9647,9.5963,9.9003,9.7334,9.8117,9.6161,9.8619,9.4062,9.9273
6203,-0.27973,0.00020370,10.338,10.063,10.464,10.113,10.374,9.9570,10.350,10.077,10.389,10.155,10.265,10.137
80762,0.26255,0.00020547,9.0606,9.3485,8.9764,9.2814,9.1190,9.2504,9.0744,9.2591,9.0814,9.3469,8.9379,9.3387
11015,-0.42941,0.00020564,8.8512,8.3653,8.8822,8.2528,8.8753,8.3864,8.6438,8.1676,8.5452,8.1878,8.6089,8.4701
60672,-0.27461,0.00020564,8.6685,8.3990,8.7946,8.4485,8.7567,8.3316,8.6107,8.3608,8.6154,8.4398,8.6246,8.4431
5514,-0.28053,0.00020647,8.2639,7.9447,8.3273,7.9099,8.2285,7.9997,8.2560,8.1426,8.3175,8.0748,8.3429,7.9812
56929,0.40134,0.00020669,8.0454,8.4762,7.8969,8.3599,7.9930,8.2510,8.0949,8.2639,7.9763,8.2735,7.6971,8.4872
51428,0.33315,0.00020690,9.3301,9.5431,9.1017,9.4954,9.3577,9.4796,9.1597,9.5185,9.1010,9.5757,9.0499,9.4867
11243,-0.31206,0.00021201,9.0431,8.6800,8.8841,8.6114,8.8844,8.4901,8.9879,8.5555,8.8357,8.5997,8.7565,8.5825
27338,-0.52625,0.00021201,11.038,10.667,10.899,10.396,11.016,10.403,11.380,10.752,11.243,10.778,11.265,10.688
4292,-0.28382,0.00021210,9.0254,8.8955,9.1451,8.8903,9.2815,8.8319,9.2467,8.9581,9.2038,8.9184,9.2195,8.9247
29844,0.44707,0.00021344,8.8491,9.3092,8.4594,9.2188,8.8601,9.0536,8.9382,9.2244,8.8918,9.2583,8.6321,9.2490
11235,0.25331,0.00022030,10.700,10.913,10.745,10.854,10.687,10.912,10.697,10.924,10.573,10.989,10.648,10.978
78991,0.35087,0.00022065,8.7345,9.0863,8.7414,9.1830,8.6134,9.0696,8.5536,8.9198,8.5802,8.8849,8.7597,8.9445
55795,-0.31351,0.00022145,8.4775,8.0599,8.2591,7.9859,8.5251,8.0509,8.3654,8.0838,8.4229,8.2144,8.3469,8.1211
84064,-0.40694,0.00022244,8.6096,8.0485,8.3216,7.8477,8.4536,7.8962,8.1951,7.8729,8.3081,7.9275,8.1999,8.0534
54978///1058,-0.73948,0.00022940,8.4673,7.5541,8.2841,7.3985,8.4307,7.5352,8.7459,8.0373,8.5989,8.1447,8.1588,7.5789
64747,0.31330,0.00023228,9.5374,9.9464,9.4702,9.7233,9.4838,9.6904,9.5599,9.8502,9.6195,9.9449,9.4723,9.8679
6647,-0.30536,0.00023265,11.999,11.815,11.963,11.758,11.977,11.665,12.158,11.675,12.061,11.860,12.163,11.715
6432,-0.24690,0.00023296,8.9011,8.6253,8.8841,8.5258,8.7654,8.5799,8.8743,8.6357,8.8625,8.6261,8.8712,8.6843
310,0.23243,0.00023429,10.028,10.331,10.009,10.297,10.102,10.285,10.146,10.278,10.090,10.349,10.059,10.289
7812,-0.36465,0.00023958,10.577,10.104,10.523,10.162,10.559,10.376,10.418,9.9854,10.409,10.002,10.453,10.122
6636,-0.35514,0.00024154,10.520,10.143,10.309,10.046,10.385,9.8987,10.515,10.134,10.565,10.251,10.436,10.126
91289,0.25671,0.00024234,8.9336,9.1489,8.9852,9.1220,9.0044,9.2001,8.9537,9.2031,8.9024,9.2293,8.9099,9.3261
51016,-0.31408,0.00024279,8.3719,8.0265,8.4734,8.0625,8.3412,7.9258,8.3463,7.9792,8.3669,8.0470,8.2616,8.2358
79921,-0.32033,0.00024557,10.748,10.397,10.755,10.385,10.756,10.475,10.717,10.229,10.632,10.346,10.499,10.355
221184,0.41631,0.00024767,10.370,10.676,10.299,10.814,10.431,10.907,10.414,10.689,10.302,10.605,10.015,10.637
84886,0.34296,0.00024826,9.0234,9.4878,8.9074,9.3983,9.0621,9.4078,9.0630,9.1940,8.9728,9.2267,8.8689,9.2407
10159,0.22589,0.00025155,8.9442,9.1390,8.9305,9.1260,8.9139,9.2230,8.9406,9.0988,8.9697,9.1923,8.8964,9.1715
51031,-0.24661,0.00025171,9.1008,8.9066,9.1539,8.8833,9.0270,8.7921,9.0174,8.7711,9.0718,8.7973,9.0765,8.8172
619562///6157,0.28223,0.00025526,9.5495,9.7331,9.5318,9.7137,9.4296,9.8125,9.6109,9.9390,9.5139,9.7963,9.5424,9.8769
5331,-0.36296,0.00025672,8.3271,8.0281,8.5029,7.9884,8.4520,7.8135,8.2088,8.0282,8.3426,8.1146,8.2217,7.9045
23479,-0.36962,0.00025746,10.959,10.400,10.593,10.254,10.784,10.517,10.773,10.335,10.845,10.397,10.681,10.516
8642,0.47933,0.00025746,8.2267,8.7697,8.1990,8.7798,8.4102,8.9722,8.1873,8.4923,8.0913,8.4497,8.0927,8.6194
102465669///100616403///4728,-0.28948,0.00025787,8.6858,8.2643,8.5420,8.2226,8.5077,8.3001,8.7111,8.3075,8.5321,8.4224,8.6165,8.3414
5201,-0.31606,0.00025829,10.211,9.9385,10.158,9.8843,10.281,9.9528,10.143,9.6934,10.133,9.8313,10.043,9.7721
6923,-0.25096,0.00026177,9.7141,9.5261,9.7622,9.5762,9.8034,9.4256,9.8194,9.5194,9.6591,9.4682,9.7722,9.5090
858,-0.27137,0.00026544,9.8280,9.7427,9.9523,9.6889,9.9780,9.7609,10.076,9.7008,9.9910,9.6494,9.9665,9.6207
55038,-0.36257,0.00026718,9.1833,8.7735,9.2199,8.7462,9.1937,8.6554,9.2532,8.8861,9.1733,9.0745,9.0593,8.7717
55113,0.24273,0.00026849,8.9528,9.2073,9.0151,9.2568,8.9195,9.1447,9.0543,9.2100,9.0161,9.2634,8.9493,9.2812
10549,0.28955,0.00026919,11.342,11.620,11.309,11.616,11.329,11.635,11.460,11.717,11.406,11.835,11.465,11.625
5636,-0.31787,0.00027015,8.5903,8.3034,8.6979,8.2698,8.7982,8.2838,8.4691,8.2054,8.5765,8.3810,8.5795,8.3609
1808,0.23801,0.00027538,11.509,11.767,11.448,11.677,11.529,11.750,11.415,11.653,11.416,11.692,11.516,11.722
24137,-0.62577,0.00027724,8.3834,7.7608,8.0447,7.3355,8.3651,7.7491,8.6205,7.9285,8.5992,7.7530,8.1025,7.8340
7424,0.34732,0.00027774,8.7441,8.8760,8.4202,8.8576,8.6193,9.0347,8.5465,8.7878,8.5370,8.9040,8.4017,8.8926
100528016///1500,-0.30543,0.00028086,9.8529,9.5483,9.8382,9.6074,9.9550,9.6733,9.8874,9.4590,9.8573,9.4211,9.7096,9.5587
11140,0.25840,0.00028129,10.561,10.831,10.487,10.780,10.443,10.743,10.473,10.704,10.456,10.784,10.640,10.770
3675,-0.47738,0.00028369,9.3565,8.6323,9.2589,8.7018,9.3915,8.8671,9.3409,8.7365,9.0409,8.6477,8.8556,8.7947
6152,-0.25718,0.00028439,13.251,12.910,13.168,12.906,13.181,12.917,13.266,12.961,13.268,13.038,13.090,12.949
100529209///440400///124944,0.30250,0.00028615,12.333,12.508,12.161,12.488,12.209,12.540,12.213,12.383,12.155,12.447,12.006,12.525
128872,-0.30253,0.00028820,8.5937,8.3836,8.6582,8.2548,8.6112,8.1713,8.5987,8.3157,8.6978,8.2979,8.4156,8.3368
301,-0.30414,0.00029248,9.0699,8.6837,8.9009,8.7066,9.0034,8.8382,8.9908,8.5558,8.9589,8.5676,9.0119,8.7590
27339,-0.28162,0.00029507,10.090,9.8124,10.020,9.7026,10.073,9.6662,10.080,9.7845,10.140,9.8057,9.9081,9.8498
27429,0.29367,0.00029772,8.9139,9.0855,8.8325,9.0761,8.8420,9.1357,8.8261,9.0793,8.7939,9.0317,8.6004,9.1625
387522///387521///7335,0.31266,0.00029839,9.1759,9.4574,8.9580,9.4887,9.2792,9.5469,9.2205,9.5043,9.1185,9.4914,9.2848,9.4241
6885,-0.30961,0.00029876,8.3281,7.8803,8.2456,7.8392,8.2215,8.0072,8.3106,7.8817,8.1997,7.8710,8.0357,8.0041
7866,-0.35741,0.00029876,9.9312,9.4320,9.6650,9.3945,9.7080,9.3592,9.9545,9.5824,9.8293,9.6197,9.8999,9.4556
483,0.37130,0.00029890,7.7592,8.4659,8.0982,8.4602,8.1319,8.2946,8.1118,8.3861,8.1403,8.4344,7.9214,8.3494
304,-0.24629,0.00030027,12.262,12.063,12.219,12.028,12.298,12.001,12.291,12.016,12.306,12.051,12.401,12.140
728643///664709///144983///3178,-0.22407,0.00030196,13.241,13.015,13.172,12.975,13.124,12.956,13.179,12.944,13.252,12.935,13.185,12.983
427,0.34760,0.00030329,8.1434,8.5386,8.1421,8.5845,8.0915,8.5131,7.9756,8.2747,8.0627,8.2531,8.1104,8.4473
112495,-0.28046,0.00030395,10.705,10.605,10.849,10.528,10.736,10.442,10.805,10.537,10.854,10.614,10.911,10.452
3309,-0.50099,0.00030508,10.152,9.6464,10.073,9.5726,10.015,9.5652,10.478,9.8682,10.452,9.9209,10.206,9.7964
10484,-0.25891,0.00030663,10.139,9.8567,10.113,9.8716,10.193,9.9740,10.060,9.7605,10.054,9.8626,10.116,9.7965
9927,-0.22283,0.00030809,8.1494,7.8632,8.1026,7.8599,8.0330,7.8435,8.1280,7.8614,8.0130,7.8593,8.0828,7.8846
64837,0.45221,0.00030813,7.8681,8.0487,7.7855,8.0106,7.7900,8.2342,7.9569,8.4581,7.7981,8.4101,7.6578,8.4079
5298,-0.22610,0.00030919,8.4037,8.2037,8.3630,8.1611,8.4247,8.2080,8.4336,8.2432,8.4408,8.2401,8.4954,8.1485
5054,-0.29081,0.00031597,11.981,11.660,11.878,11.602,11.822,11.744,11.964,11.617,11.854,11.604,12.097,11.625
54922,0.46145,0.00031605,8.0349,8.3983,7.7011,8.3884,8.0498,8.4415,8.2660,8.6426,8.0928,8.6205,8.1737,8.5959
55737,-0.23263,0.00031717,8.9826,8.8218,9.1128,8.8363,8.9696,8.7682,8.9876,8.7308,9.0148,8.7633,8.9997,8.7510
51439,0.32884,0.00031717,8.6410,8.9763,8.4882,8.9881,8.6180,8.9161,8.6319,8.8284,8.6449,8.7234,8.4357,9.0005
3030,-0.23257,0.00031841,10.198,9.8719,10.027,9.9203,10.111,9.9094,10.146,9.9312,10.165,9.8819,10.114,9.8502
55303,0.57965,0.00031908,9.8148,10.295,9.7387,10.380,9.8029,10.296,9.4051,9.9728,9.3593,9.9614,9.3487,10.042
113246,0.34612,0.00032034,11.037,11.117,10.829,11.244,10.931,11.265,10.873,11.102,10.790,11.208,10.628,11.227
8728,0.27442,0.00032105,7.9141,8.2060,8.0337,8.1748,7.9390,8.1236,7.8208,8.0871,7.7818,8.2095,7.8692,8.2042
5646,0.47970,0.00032108,7.7404,8.3148,7.7467,7.9991,7.8928,8.0417,7.8740,8.5012,7.8648,8.5314,7.7318,8.3407
6737,0.28816,0.00032362,8.2294,8.6486,8.2441,8.6192,8.2222,8.4693,8.2780,8.4709,8.3625,8.4411,8.2456,8.6617
529,0.30295,0.00032572,10.246,10.552,10.147,10.517,10.299,10.403,10.174,10.374,10.163,10.487,9.9936,10.507
84522,-0.26892,0.00032621,9.6561,9.4931,9.8000,9.5751,9.7454,9.4192,9.7804,9.5102,9.7604,9.5781,9.8787,9.4318
2937,-0.22039,0.00032631,9.1185,8.9146,9.0983,8.8759,9.0837,8.8140,9.0799,8.8486,9.0725,8.9506,9.1232,8.8503
10313,-0.24538,0.00032660,10.282,9.9921,10.206,10.021,10.277,10.136,10.256,9.9515,10.196,9.9533,10.287,9.9796
63933,0.41618,0.00032730,8.1023,8.2695,7.6462,8.2205,7.7983,8.1539,7.8731,8.1980,7.8364,8.1706,7.5509,8.2919
155370///51119,0.38035,0.00032822,9.6575,10.173,9.5726,9.9832,9.5373,10.006,9.8570,10.141,9.8401,10.231,9.8480,10.060
646817///6418,-0.25804,0.00032822,11.524,11.297,11.520,11.206,11.513,11.202,11.510,11.209,11.605,11.341,11.386,11.256
7417,-0.26921,0.00032822,11.393,11.034,11.302,11.027,11.291,10.956,11.339,10.990,11.255,11.050,11.116,11.024
54460,-0.40447,0.00032822,10.576,10.265,10.612,10.183,10.587,10.044,10.539,9.9528,10.569,10.193,10.213,10.031
4277,0.46599,0.00032879,8.5694,9.1290,8.3653,8.9067,8.3691,8.9122,8.8597,9.0828,8.7732,9.1278,8.5213,9.0952
23283,0.35685,0.00033238,7.9854,8.2801,7.6768,8.0629,7.7571,8.2347,7.9098,8.0843,7.8091,8.0687,7.6459,8.1947
9477,-0.30692,0.00033341,8.2206,7.8701,8.0610,7.8694,7.9564,7.7622,8.1789,7.7360,8.2220,7.7669,8.1299,7.9228
54732,0.23997,0.00033424,11.490,11.742,11.521,11.706,11.547,11.662,11.428,11.659,11.435,11.716,11.375,11.751
100302240///692072///692063///677822///677805///677792///654320///79101,-0.29143,0.00033536,9.5292,9.1120,9.4963,9.0172,9.3813,9.0549,9.3542,9.1593,9.4460,9.2245,9.3249,9.2156
5198,-0.43085,0.00033604,8.4350,8.1367,8.5746,7.8709,8.6134,8.0371,8.6946,8.4100,8.5871,8.2905,8.6345,8.2089
124801,-0.25622,0.00033754,8.9430,8.7527,8.9525,8.7555,9.0818,8.8232,9.1227,8.7750,8.9533,8.7167,9.0906,8.7834
10987,-0.24849,0.00034051,10.462,10.192,10.388,10.187,10.437,10.157,10.385,10.048,10.482,10.248,10.350,10.182
115752,-0.32572,0.00034084,8.1493,7.8259,8.1607,7.9219,8.2402,7.9923,8.3456,7.8762,8.1015,7.6668,8.1441,7.9040
25989,0.32894,0.00034144,8.1861,8.2303,7.7711,8.2893,7.8589,8.2883,7.9621,8.2771,8.0103,8.2978,7.9129,8.2923
4134,-0.27007,0.00034271,8.4031,8.1789,8.4208,8.1609,8.5777,8.2816,8.5421,8.2081,8.4229,8.0877,8.4067,8.2356
51026,0.37012,0.00034392,8.9775,9.4284,9.0304,9.2448,8.9947,9.2616,9.1869,9.5750,9.1044,9.6131,9.0338,9.4255
1384,-0.31405,0.00034490,8.6960,8.3960,8.7406,8.3128,8.6539,8.2988,8.5813,8.1766,8.5303,8.2947,8.4315,8.2702
27346,-0.33497,0.00034490,8.4058,8.1964,8.4074,8.1326,8.4536,8.1347,8.7121,8.2678,8.5101,8.2291,8.6930,8.2117
9371,0.44769,0.00034621,8.0170,8.1603,7.6452,8.2731,7.9223,8.4919,7.7425,8.1819,7.7598,8.0496,7.5906,8.2067
387882,-0.49227,0.00034621,9.5588,9.1114,9.5497,8.9108,9.4111,8.9556,9.7439,9.2721,9.6824,9.4388,9.8208,9.1244
3735,-0.23067,0.00034740,11.614,11.374,11.577,11.299,11.610,11.346,11.590,11.321,11.597,11.357,11.451,11.357
101930026,-0.41554,0.00034837,8.2058,7.8789,8.4197,7.9114,8.0747,7.5996,8.0911,7.7291,8.0130,7.7851,8.1648,7.5717
55661,-0.23746,0.00035010,8.8058,8.4357,8.7492,8.5060,8.7219,8.4102,8.7186,8.5621,8.6731,8.5436,8.7256,8.5119
10360,-0.55034,0.00035102,8.9624,8.4619,8.7142,8.3902,9.2645,8.3389,9.2796,8.6143,9.2702,8.7707,8.9715,8.5844
567,0.22899,0.00035260,10.837,11.086,10.847,10.984,10.723,11.033,10.785,11.012,10.815,10.982,10.810,11.093
101927733///3150,-0.35832,0.00035471,12.047,11.667,12.011,11.557,11.990,11.527,12.098,11.596,12.030,11.733,11.687,11.634
894,-0.48295,0.00035682,9.1594,8.8465,9.2014,8.8951,9.1545,8.8954,9.3653,8.8098,9.2946,8.7426,9.7758,8.8640
54851,0.26589,0.00035759,8.0750,8.3594,8.0384,8.3532,8.0265,8.4071,8.1478,8.2156,8.0039,8.3361,8.1833,8.3988
11331,-0.24036,0.00035999,12.174,11.937,12.208,11.941,12.178,11.888,12.234,11.862,12.198,12.012,12.086,11.996
347733///7280,-0.37316,0.00036253,8.6583,8.5042,8.7453,8.2986,8.7351,8.1541,8.8211,8.5127,8.7387,8.5330,8.9230,8.3800
6235,-0.34096,0.00036358,9.9870,9.5524,9.7477,9.3890,9.8081,9.4111,9.8700,9.4470,9.9633,9.6012,9.7096,9.6392
23528,0.40858,0.00036440,8.1952,8.3648,7.9951,8.3810,8.1940,8.6163,8.1602,8.4771,8.1237,8.5264,7.7474,8.5014
